priority	id	word	categories	disposition	evidence
P2	word_excel_56f4655f8022	axes	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	斧头；轴线 | meaningDetailedZh为空 | axes: 斧头；轴线；“axis”的复数；
P2	word_excel_d67464b5b58d	apes	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	猿（形式） | meaningDetailedZh为空 | apes: 猿（ape 的复数形式）
P2	word_excel_bbb7e4fdad15	lent	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	借给和过去分词 | meaningDetailedZh为空 | lent: 借给；“lend”的过去式和过去分词；
P2	word_excel_fc6bf1640c8d	tricks	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	把戏；诡计 | meaningDetailedZh为空 | tricks: 把戏；诡计；
P2	word_excel_13d8e677e466	midday	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	中午；正午 | meaningDetailedZh为空 | midday: 中午；正午；
P1	word_excel_c94bb5f268d8	eagles	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	鹰 | meaningDetailedZh为空 | eagles: 鹰
P2	word_excel_bbe900d10e98	folded	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	折叠；交叠和过去分词 | meaningDetailedZh为空 | folded: 折叠；交叠；“fold”的过去式和过去分词；
P1	word_excel_0301844ccd8e	footer	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	页脚 | meaningDetailedZh为空 | footer: 页脚；
P1	word_excel_5332ed45c6d6	toilets	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	厕所 | meaningDetailedZh为空 | toilets: 厕所
P2	word_excel_63b8bd59a482	recipes	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	食谱；配方 | meaningDetailedZh为空 | recipes: 食谱；配方；
P1	word_excel_d2e7f933e156	lorries	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	卡车 | meaningDetailedZh为空 | lorries: 卡车
P2	word_excel_8ee47f99b969	planners	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	规划者 | meaningDetailedZh为空 | planners: 规划者
P2	word_excel_81d647f21079	concluded	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	得出结论；结束 | meaningDetailedZh为空 | concluded: 得出结论；结束；
P2	word_excel_8396c6737a35	supersave	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	超级节省的；极省钱的 | meaningDetailedZh为空 | supersave: 超级节省的；极省钱的；
P2	word_excel_5dd40cfcfbba	travellers	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	旅行者 | meaningDetailedZh为空 | travellers: 旅行者
P2	word_excel_f286b5ae29a2	cigarettes	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	纸烟，香烟 | meaningDetailedZh为空 | cigarettes: 纸烟，香烟( cigarette的名词复数 )
P2	word_excel_da0f5bb767ed	belongings	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	所有物；财产 | meaningDetailedZh为空 | belongings: 所有物；财产；
P2	word_excel_f70671c74286	rationally	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	理性地 | meaningDetailedZh为空 | rationally: 理性地
P2	word_excel_8756de7880a7	eco	missing_meaning_detailed,generic_meaning_detail	defer	meaningDetailedZh为空 | eco: abbr.abbr. economy 经济; economic 经济的; economics 经济学; eco
P2	word_excel_97566246967c	rink	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	溜冰场 | meaningDetailedZh为空 | rink: 溜冰场；
P2	word_excel_d6ecb8285875	pans	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	平底锅 | meaningDetailedZh为空 | pans: 平底锅
P2	word_excel_8fbbd06a906c	semi	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	半挂车；（一侧与其他建筑相连的）半独立式的住宅 | meaningDetailedZh为空 | semi: 半挂车；（一侧与其他建筑相连的）半独立式的住宅
P2	word_excel_8aead80b0423	orcas	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	虎鲸（形式） | meaningDetailedZh为空 | orcas: 虎鲸（orc 的复数形式）
P2	word_excel_d9c0d34144c1	reuse	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	再使用 | meaningDetailedZh为空 | reuse: 再使用；
P2	word_excel_7b4061bf70e0	bumps	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	隆起物；肿块；碰撞 | meaningDetailedZh为空 | bumps: 隆起物；肿块；碰撞( bump的名词复数 )；
P2	word_excel_debd8dc4da21	trams	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	有轨电车 | meaningDetailedZh为空 | trams: 有轨电车
P2	word_excel_c88cf9468f17	koala	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	树袋熊；考拉熊；无尾熊 | meaningDetailedZh为空 | koala: 树袋熊；考拉熊；无尾熊；
P1	word_excel_423686fdde55	miners	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	矿工 | meaningDetailedZh为空 | miners: 矿工
P2	word_excel_365d8bbd01df	bustle	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	喧哗；匆忙 | meaningDetailedZh为空 | bustle: 喧哗；匆忙；
P2	word_excel_36f463389b81	grazing	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	放牧；草场； v. 吃草
P2	word_excel_883199525a52	rafting	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	漂流； v. | meaningDetailedZh为空 | rafting: 漂流； v. “raft”的现在分词；
P1	word_excel_e8a76a07860e	fabrics	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	面料 | meaningDetailedZh为空 | fabrics: 面料
P2	word_excel_cfbbd2ea7d87	insured	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	被保险的； v. 确保和过去分词 | meaningDetailedZh为空 | insured: 被保险的； v. 确保；“insure”的过去式和过去分词；
P1	word_excel_7f34a83dbbcf	roaming	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	漫步 | meaningDetailedZh为空 | roaming: “roam”的现在分词；漫步；
P2	word_excel_1cfe1c910983	geology	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	地质学 | meaningDetailedZh为空 | geology: 地质学
P2	word_excel_dd0c5ec60fcf	hatched	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	孵化；孵出；孵化(和过去分词 ) | meaningDetailedZh为空 | hatched: 孵化；孵出；孵化( hatch的过去式和过去分词 )；
P1	word_excel_5afc47efb471	falcons	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	猎鹰 | meaningDetailedZh为空 | falcons: 猎鹰
P2	word_excel_c09a53b54f8a	microbes	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	微生物 | meaningDetailedZh为空 | microbes: 微生物
P1	word_excel_50b0fa7ca06a	blankets	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	毛毯 | meaningDetailedZh为空 | blankets: 毛毯
P2	word_excel_d33ed261e8aa	revolves	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	（使）旋转 | meaningDetailedZh为空 | revolves: （使）旋转；
P2	word_excel_37f092e33b0f	portions	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	食物的份；部分 | meaningDetailedZh为空 | portions: 食物的份；部分；
P2	word_excel_1dc7be12a594	migrated	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	迁移；迁移，移往(和过去分词 ) | meaningDetailedZh为空 | migrated: 迁移；迁移，移往( migrate的过去式和过去分词 )；
P2	word_excel_e3eccd73f58b	highways	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	高速公路 | meaningDetailedZh为空 | highways: 高速公路
P1	word_excel_be65c5c4852d	garments	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	服装 | meaningDetailedZh为空 | garments: 服装
P2	word_excel_eb00bf0aba49	restored	definition_equals_meaning,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	恢复和过去分词； adj. 恢复的；复原的 | meaningDetailedZh为空 | restored: 恢复；“restore”的过去式和过去分词； adj. 恢复的；复原的；
P2	word_excel_10f5f77eef9a	commands	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	命令；指令；控制 | meaningDetailedZh为空 | commands: 命令；指令；控制；
P2	word_excel_cfa5ad96f5be	excluded	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	排除，不包括在内；排除，不包括在内(和过去分词 ) | meaningDetailedZh为空 | excluded: 排除，不包括在内；排除，不包括在内( exclude的过去式和过去分词 )；
P1	word_excel_27b89c2634e4	shoppers	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	顾客 | meaningDetailedZh为空 | shoppers: 顾客；“shopper”的复数；
P2	word_excel_4b684b5437c2	dissolved	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	溶解的 | meaningDetailedZh为空 | dissolved: 溶解的；
P2	word_excel_be39a0364e6b	intrigued	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	感兴趣的；策划阴谋（和过...； v. 引起……的兴趣 | meaningDetailedZh为空 | intrigued: 感兴趣的；策划阴谋（intrigue 的过去式和过...； v. 引起……的兴趣；
P2	word_excel_b3eb5470e696	rehearsing	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	排练；排演；排练，排演( ) | meaningDetailedZh为空 | rehearsing: 排练；排演；排练，排演( rehearse的现在分词 )；
P1	word_excel_d86072688130	engravings	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	雕刻 | meaningDetailedZh为空 | engravings: 雕刻；
